#{"t_start": 1678639758.0772388, "env_id": "WGW-v0"}
reward,reward_nc,len,time,a_id,constraint
0.7,0.7,10,0.0,1,0
0.7,0.7,10,0.0,1,0
0.7,0.7,10,0.0,1,0
0.7,0.7,10,0.0,1,0
0.7,0.7,10,0.0,1,0
0.7,0.7,10,0.0,1,0
0.7,0.7,10,0.0,1,0
0.7,0.7,10,0.0,1,0
0.7,0.7,10,0.0,1,0
0.7,0.7,10,0.0,1,0
0.7,0.7,10,0.0,1,0
0.7,0.7,10,0.0,1,0
0.7,0.7,10,0.0,1,0
0.7,0.7,10,0.0,1,0
0.7,0.7,10,0.0,1,0
0.7,0.7,10,0.0,1,0
0.7,0.7,10,0.0,1,0
0.7,0.7,10,0.0,1,0
0.7,0.7,10,0.0,1,0
0.7,0.7,10,0.0,1,0
0.7,0.7,10,0.0,1,0
0.7,0.7,10,0.0,1,0
0.7,0.7,10,0.0,1,0
0.7,0.7,10,0.0,1,0
0.7,0.7,10,0.0,1,0
0.7,0.7,10,0.0,1,0
0.7,0.7,10,0.0,1,0
0.7,0.7,10,0.0,1,0
0.7,0.7,10,0.0,1,0
0.7,0.7,10,0.0,1,0
0.7,0.7,10,0.0,1,0
0.7,0.7,10,0.0,1,0
0.7,0.7,10,0.0,1,0
0.7,0.7,10,0.0,1,0
0.7,0.7,10,0.0,1,0
0.7,0.7,10,0.0,1,0
0.7,0.7,10,0.0,1,0
0.7,0.7,10,0.0,1,0
0.7,0.7,10,0.0,1,0
0.7,0.7,10,0.0,1,0
0.7,0.7,10,0.0,1,0
0.7,0.7,10,0.0,1,0
0.7,0.7,10,0.0,1,0
0.7,0.7,10,0.0,1,0
0.7,0.7,10,0.0,1,0
0.7,0.7,10,0.0,1,0
0.7,0.7,10,0.0,1,0
0.7,0.7,10,0.0,1,0
0.7,0.7,10,0.0,1,0
0.7,0.7,10,0.0,1,0
0.7,0.7,10,0.0,1,0
0.7,0.7,10,0.0,1,0
0.7,0.7,10,0.0,1,0
0.7,0.7,10,0.0,1,0
0.7,0.7,10,0.0,1,0
0.7,0.7,10,0.0,1,0
0.7,0.7,10,0.0,1,0
0.7,0.7,10,0.0,1,0
0.7,0.7,10,0.0,1,0
0.7,0.7,10,0.0,1,0
0.7,0.7,10,0.0,1,0
0.7,0.7,10,0.0,1,0
0.7,0.7,10,0.0,1,0
0.7,0.7,10,0.0,1,0
0.7,0.7,10,0.0,1,0
0.7,0.7,10,0.0,1,0
0.7,0.7,10,0.0,1,0
0.7,0.7,10,0.0,1,0
0.7,0.7,10,0.0,1,0
0.7,0.7,10,0.0,1,0
