#{"t_start": 1691250669.0393193, "env_id": "WGW-v0"}
reward,reward_nc,len,time,a_id,constraint
0.7,0.7,10,0.0,1,0
0.7,0.7,10,0.0,1,0
0.7,0.7,10,0.0,1,0
0.7,0.7,10,0.0,1,0
0.7,0.7,10,0.0,1,0
0.7,0.7,10,0.0,1,0
0.7,0.7,10,0.0,1,0
0.7,0.7,10,0.0,1,0
0.7,0.7,10,0.0,1,0
0.7,0.7,10,0.0,1,0
0.7,0.7,10,0.0,1,0
0.7,0.7,10,0.0,1,0
0.7,0.7,10,0.0,1,0
0.7,0.7,10,0.0,1,0
0.7,0.7,10,0.0,1,0
0.7,0.7,10,0.0,1,0
0.7,0.7,10,0.0,1,0
0.7,0.7,10,0.0,1,0
0.7,0.7,10,0.0,1,0
0.7,0.7,10,0.0,1,0
0.7,0.7,10,0.0,1,0
0.7,0.7,10,0.0,1,0
0.7,0.7,10,0.0,1,0
0.7,0.7,10,0.0,1,0
0.7,0.7,10,0.0,1,0
0.7,0.7,10,0.0,1,0
0.7,0.7,10,0.0,1,0
0.7,0.7,10,0.0,1,0
0.7,0.7,10,0.0,1,0
0.7,0.7,10,0.0,1,0
0.7,0.7,10,0.0,1,0
0.7,0.7,10,0.0,1,0
0.7,0.7,10,0.0,1,0
0.7,0.7,10,0.0,1,0
0.7,0.7,10,0.0,1,0
0.7,0.7,10,0.0,1,0
0.7,0.7,10,0.0,1,0
0.7,0.7,10,0.0,1,0
0.7,0.7,10,0.0,1,0
0.7,0.7,10,0.0,1,0
0.7,0.7,10,0.0,1,0
0.7,0.7,10,0.0,1,0
0.7,0.7,10,0.0,1,0
0.7,0.7,10,0.0,1,0
0.7,0.7,10,0.0,1,0
0.7,0.7,10,0.0,1,0
0.7,0.7,10,0.0,1,0
0.7,0.7,10,0.0,1,0
0.7,0.7,10,0.0,1,0
0.7,0.7,10,0.0,1,0
0.7,0.7,10,0.0,1,0
0.7,0.7,10,0.0,1,0
0.7,0.7,10,0.0,1,0
0.7,0.7,10,0.0,1,0
0.7,0.7,10,0.0,1,0
0.7,0.7,10,0.0,1,0
0.7,0.7,10,0.0,1,0
0.7,0.7,10,0.0,1,0
0.7,0.7,10,0.0,1,0
0.7,0.7,10,0.0,1,0
0.7,0.7,10,0.0,1,0
0.7,0.7,10,0.0,1,0
0.7,0.7,10,0.0,1,0
0.7,0.7,10,0.0,1,0
0.7,0.7,10,0.0,1,0
0.7,0.7,10,0.0,1,0
0.7,0.7,10,0.0,1,0
0.7,0.7,10,0.0,1,0
0.7,0.7,10,0.0,1,0
0.7,0.7,10,0.0,1,0
