#{"t_start": 1679537723.7021418, "env_id": "WGW-v0"}
reward,reward_nc,len,time,a_id,constraint
0.8,0.8,9,0.0,1,0
0.8,0.8,9,0.0,1,0
0.8,0.8,9,0.02,1,0
0.8,0.8,9,0.0,1,0
0.8,0.8,9,0.0,1,0
0.8,0.8,9,0.0,1,0
0.8,0.8,9,0.0,1,0
0.8,0.8,9,0.0,1,0
0.8,0.8,9,0.02,1,0
0.8,0.8,9,0.0,1,0
0.8,0.8,9,0.0,1,0
0.8,0.8,9,0.0,1,0
0.8,0.8,9,0.0,1,0
0.8,0.8,9,0.0,1,0
0.8,0.8,9,0.0,1,0
0.8,0.8,9,0.0,1,0
0.8,0.8,9,0.0,1,0
0.8,0.8,9,0.0,1,0
0.8,0.8,9,0.02,1,0
0.8,0.8,9,0.0,1,0
0.8,0.8,9,0.0,1,0
0.8,0.8,9,0.0,1,0
0.8,0.8,9,0.0,1,0
0.8,0.8,9,0.0,1,0
0.8,0.8,9,0.0,1,0
0.8,0.8,9,0.0,1,0
0.8,0.8,9,0.0,1,0
0.8,0.8,9,0.0,1,0
0.8,0.8,9,0.0,1,0
0.8,0.8,9,0.0,1,0
0.8,0.8,9,0.0,1,0
0.8,0.8,9,0.0,1,0
0.8,0.8,9,0.0,1,0
0.8,0.8,9,0.02,1,0
0.8,0.8,9,0.0,1,0
0.8,0.8,9,0.0,1,0
0.8,0.8,9,0.0,1,0
0.8,0.8,9,0.0,1,0
0.8,0.8,9,0.0,1,0
0.8,0.8,9,0.0,1,0
0.8,0.8,9,0.0,1,0
0.8,0.8,9,0.0,1,0
0.8,0.8,9,0.0,1,0
0.8,0.8,9,0.0,1,0
0.8,0.8,9,0.0,1,0
0.8,0.8,9,0.0,1,0
0.8,0.8,9,0.0,1,0
0.8,0.8,9,0.0,1,0
0.8,0.8,9,0.02,1,0
0.8,0.8,9,0.0,1,0
0.8,0.8,9,0.0,1,0
0.8,0.8,9,0.0,1,0
0.8,0.8,9,0.0,1,0
0.8,0.8,9,0.0,1,0
0.8,0.8,9,0.0,1,0
0.8,0.8,9,0.0,1,0
0.8,0.8,9,0.0,1,0
0.8,0.8,9,0.0,1,0
0.8,0.8,9,0.0,1,0
0.8,0.8,9,0.0,1,0
0.8,0.8,9,0.0,1,0
0.8,0.8,9,0.0,1,0
0.8,0.8,9,0.0,1,0
0.8,0.8,9,0.0,1,0
0.8,0.8,9,0.0,1,0
0.8,0.8,9,0.0,1,0
0.8,0.8,9,0.0,1,0
0.8,0.8,9,0.0,1,0
0.8,0.8,9,0.0,1,0
0.8,0.8,9,0.02,1,0
